size_kb,k_datos,m_paridad,object_id,tiempo_encoding_s,tiempo_decoding_s,tiempo_io_write_orig_s,tiempo_io_read_orig_s,tiempo_io_write_frag_s,tiempo_io_read_frag_s
1,4,2,1,0.000123,0.000007,0.000018,0.000011,0.000064,0.000046
1,4,2,2,0.000026,0.000003,0.000013,0.000010,0.000054,0.000044
1,4,2,3,0.000023,0.000002,0.000012,0.000009,0.000053,0.000043
1,4,2,4,0.000019,0.000002,0.000011,0.000009,0.000053,0.000043
1,4,2,5,0.000020,0.000002,0.000011,0.000009,0.000052,0.000043
1,4,2,6,0.000020,0.000002,0.000011,0.000009,0.000053,0.000043
1,4,2,7,0.000020,0.000002,0.000011,0.000009,0.000052,0.000043
1,4,2,8,0.000019,0.000002,0.000011,0.000009,0.000052,0.000043
1,4,2,9,0.000019,0.000002,0.000011,0.000009,0.000053,0.000043
1,4,2,10,0.000019,0.000002,0.000011,0.000008,0.000052,0.000043
1,4,2,11,0.000018,0.000002,0.000011,0.000009,0.000052,0.000043
1,4,2,12,0.000019,0.000002,0.000011,0.000009,0.000052,0.000043
1,4,2,13,0.000019,0.000002,0.000011,0.000008,0.000052,0.000043
1,4,2,14,0.000018,0.000002,0.000011,0.000008,0.000052,0.000043
1,4,2,15,0.000019,0.000002,0.000011,0.000009,0.000052,0.000043
1,4,2,16,0.000020,0.000002,0.000012,0.000010,0.000053,0.000044
1,4,2,17,0.000019,0.000002,0.000011,0.000009,0.000053,0.000043
1,4,2,18,0.000018,0.000002,0.000011,0.000009,0.000052,0.000043
1,4,2,19,0.000018,0.000002,0.000011,0.000009,0.000052,0.000043
1,4,2,20,0.000018,0.000002,0.000011,0.000009,0.000052,0.000043
1,4,2,21,0.000018,0.000002,0.000011,0.000008,0.000052,0.000043
1,4,2,22,0.000018,0.000002,0.000011,0.000008,0.000052,0.000043
1,4,2,23,0.000018,0.000002,0.000011,0.000009,0.000052,0.000043
1,4,2,24,0.000018,0.000002,0.000011,0.000008,0.000052,0.000043
1,4,2,25,0.000018,0.000002,0.000011,0.000009,0.000052,0.000043
1,4,2,26,0.000018,0.000002,0.000011,0.000008,0.000052,0.000043
1,4,2,27,0.000018,0.000002,0.000011,0.000008,0.000052,0.000043
1,4,2,28,0.000018,0.000002,0.000011,0.000008,0.000052,0.000043
1,4,2,29,0.000018,0.000002,0.000011,0.000008,0.000052,0.000054
1,4,2,30,0.000019,0.000002,0.000011,0.000009,0.000052,0.000043
1,4,2,31,0.000019,0.000002,0.000011,0.000009,0.000052,0.000043
1,8,4,1,0.000041,0.000003,0.000014,0.000010,0.000108,0.000085
1,8,4,2,0.000034,0.000002,0.000012,0.000009,0.000105,0.000085
1,8,4,3,0.000033,0.000002,0.000012,0.000009,0.000103,0.000084
1,8,4,4,0.000032,0.000002,0.000011,0.000009,0.000103,0.000084
1,8,4,5,0.000032,0.000002,0.000012,0.000009,0.000103,0.000084
1,8,4,6,0.000033,0.000002,0.000012,0.000010,0.000104,0.000085
1,8,4,7,0.000033,0.000002,0.000011,0.000009,0.000103,0.000084
1,8,4,8,0.000032,0.000002,0.000011,0.000009,0.000103,0.000084
1,8,4,9,0.000032,0.000002,0.000011,0.000009,0.000102,0.000084
1,8,4,10,0.000032,0.000002,0.000011,0.000009,0.000102,0.000084
1,8,4,11,0.000033,0.000002,0.000011,0.000009,0.000102,0.000084
1,8,4,12,0.000033,0.000002,0.000011,0.000009,0.000102,0.000085
1,8,4,13,0.000032,0.000002,0.000011,0.000009,0.000102,0.000099
1,8,4,14,0.000032,0.000002,0.000012,0.000009,0.000103,0.000084
1,8,4,15,0.000032,0.000002,0.000011,0.000009,0.000103,0.000093
1,8,4,16,0.000033,0.000002,0.000012,0.000009,0.000103,0.000084
1,8,4,17,0.000032,0.000002,0.000011,0.000009,0.000102,0.000085
1,8,4,18,0.000032,0.000002,0.000011,0.000009,0.000102,0.000085
1,8,4,19,0.000032,0.000002,0.000011,0.000009,0.000102,0.000085
1,8,4,20,0.000032,0.000002,0.000012,0.000009,0.000102,0.000084
1,8,4,21,0.000034,0.000002,0.000012,0.000010,0.000104,0.000086
1,8,4,22,0.000032,0.000002,0.000011,0.000009,0.000102,0.000084
1,8,4,23,0.000032,0.000002,0.000012,0.000009,0.000103,0.000084
1,8,4,24,0.000032,0.000002,0.000011,0.000009,0.000102,0.000085
1,8,4,25,0.000032,0.000002,0.000011,0.000009,0.000102,0.000085
1,8,4,26,0.000032,0.000002,0.000011,0.000009,0.000103,0.000084
1,8,4,27,0.000032,0.000002,0.000011,0.000009,0.000103,0.000085
1,8,4,28,0.000033,0.000002,0.000011,0.000009,0.000102,0.000116
1,8,4,29,0.000032,0.000002,0.000012,0.000009,0.000103,0.000084
1,8,4,30,0.000031,0.000002,0.000011,0.000009,0.000102,0.000084
1,8,4,31,0.000031,0.000002,0.000011,0.000009,0.000102,0.000084
10,4,2,1,0.000034,0.000003,0.000014,0.000010,0.000057,0.000049
10,4,2,2,0.000034,0.000003,0.000013,0.000010,0.000056,0.000046
10,4,2,3,0.000031,0.000003,0.000012,0.000010,0.000055,0.000045
10,4,2,4,0.000031,0.000003,0.000012,0.000009,0.000055,0.000045
10,4,2,5,0.000031,0.000003,0.000012,0.000009,0.000055,0.000045
10,4,2,6,0.000030,0.000002,0.000011,0.000009,0.000054,0.000044
10,4,2,7,0.000030,0.000002,0.000012,0.000009,0.000054,0.000045
10,4,2,8,0.000030,0.000003,0.000014,0.000009,0.000067,0.000046
